model,noise_type,noise_level,fold,train_size,val_size,actual_noise_pct,runtime_seconds,accuracy,f1_macro,f1_weighted,precision_class_0,recall_class_0,f1_class_0,support_class_0,precision_class_1,recall_class_1,f1_class_1,support_class_1,precision_class_2,recall_class_2,f1_class_2,support_class_2,precision_class_3,recall_class_3,f1_class_3,support_class_3,precision_class_4,recall_class_4,f1_class_4,support_class_4,precision_class_5,recall_class_5,f1_class_5,support_class_5,precision_class_6,recall_class_6,f1_class_6,support_class_6,ensemble,domain,ram_gb,precision_class_7,recall_class_7,f1_class_7,support_class_7,precision_class_8,recall_class_8,f1_class_8,support_class_8,precision_class_9,recall_class_9,f1_class_9,support_class_9
RandomForest,asymmetric,0.4,0,278884,69722,40.13138078914531,125.5887212753296,0.6894380539858295,0.5859421717581729,0.7216337624787087,0.9443368560836608,0.6713740608158609,0.7847979031590564,25421,0.7463217559093102,0.728144487586775,0.7371210767673159,33996,0.1950312811678302,0.5012817525052435,0.2808093994778068,4291,0.1106837606837606,0.7848484848484848,0.1940074906367041,330,0.7915151515151515,0.5733099209833187,0.664969450101833,1139,0.7282497441146366,0.6828214971209213,0.7048043585933631,2084,0.7552507501071581,0.7159691182446161,0.7350855235711306,2461,RF,Tabular,,,,,,,,,,,,,
RandomForest,asymmetric,0.4,1,278885,69721,39.942628682073256,124.85706520080566,0.690322858249308,0.5869741237342982,0.7227121116431273,0.9409834272274792,0.6767633059281696,0.7872963573128318,25421,0.7506388415672913,0.7258206847864455,0.7380211760483341,33996,0.1934815881876294,0.5009324009324009,0.2791452880431253,4290,0.1090425531914893,0.7477203647416414,0.1903288201160541,329,0.8002296211251435,0.6119402985074627,0.6935323383084577,1139,0.720164609053498,0.6717850287907869,0.6951340615690169,2084,0.7365996649916248,0.7144597887896019,0.725360824742268,2462,RF,Tabular,,,,,,,,,,,,,
RandomForest,asymmetric,0.4,2,278885,69721,40.06776986930097,125.8239893913269,0.6944822937135153,0.5848515496055653,0.7252160856222908,0.94079561042524,0.6744817277054403,0.7856848279338313,25421,0.7504498020870817,0.7361454288739852,0.7432287954383464,33996,0.2040873200185787,0.5121212121212121,0.2918631683825971,4290,0.1019955654101995,0.696969696969697,0.1779497098646034,330,0.7936893203883495,0.5741878841088675,0.6663270504330107,1139,0.7168857431749242,0.6804222648752399,0.6981782373215165,2084,0.7519346517626827,0.7106867127184071,0.7307290578650512,2461,RF,Tabular,,,,,,,,,,,,,
RandomForest,asymmetric,0.4,3,278885,69721,40.01111569284831,125.62708711624146,0.6907388017957287,0.5875266552060892,0.721980443473237,0.9443701226309922,0.6664568663703238,0.7814395424459768,25421,0.7458580058615946,0.7336157194964114,0.7396862117032951,33996,0.199117079003035,0.5046620046620046,0.2855635428345314,4290,0.1099521946979574,0.7666666666666667,0.1923223109083998,330,0.8038049940546967,0.5935030728709394,0.6828282828282828,1139,0.7227414330218068,0.6679462571976967,0.6942643391521197,2084,0.7456286427976686,0.7277529459569281,0.7365823565700185,2461,RF,Tabular,,,,,,,,,,,,,
RandomForest,asymmetric,0.4,4,278885,69721,39.85513742223497,125.84627723693848,0.6931770915506088,0.595291379947436,0.7240996843799437,0.939320787842212,0.6735247836349332,0.784521272939721,25420,0.7481791368205623,0.7312330862454406,0.7396090565588647,33996,0.201169911342656,0.5129340480074575,0.2889968487394957,4291,0.1227292866637129,0.8393939393939394,0.2141476613838422,330,0.8190709046454768,0.5882352941176471,0.684721512519162,1139,0.729176814417925,0.7183301343570058,0.7237128353879623,2084,0.7748976807639836,0.6924014628199918,0.7313304721030043,2461,RF,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.0,0,278884,69722,0.0,32.78687119483948,0.9620636241071684,0.9359856805469464,0.96198717419287,0.9673363835289436,0.956453325990323,0.961864071524646,25421,0.9619105726488276,0.973879279915284,0.9678579258934444,33996,0.950563347896068,0.9634117921230484,0.9569444444444444,4291,0.9134615384615384,0.8636363636363636,0.8878504672897196,330,0.9136150234741784,0.8542581211589113,0.882940108892922,1139,0.9392156862745098,0.9193857965451055,0.9291949563530552,2084,0.9771024146544546,0.9536773669240146,0.9652477894303928,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.0,1,278885,69721,0.0,34.10165858268738,0.9628519384403552,0.9371227919982108,0.962782834613129,0.968818620992534,0.9545651233232368,0.961639058413252,25421,0.9622745621932448,0.9746440757736204,0.9684198220052902,33996,0.9585071859063514,0.9638694638694638,0.9611808461180846,4290,0.8977635782747604,0.8541033434650456,0.8753894080996885,329,0.9194756554307116,0.8621597892888498,0.889895786135025,1139,0.935514918190568,0.9328214971209212,0.9341662662181645,2084,0.9679902755267424,0.970349309504468,0.9691683569979715,2462,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.0,2,278885,69721,0.0,34.962830781936646,0.961403307468338,0.937935776536299,0.9613182513475282,0.9631243316037548,0.9565320011014516,0.959816846925081,25421,0.9620065214859672,0.9719672902694436,0.9669612548285146,33996,0.9633776533706556,0.9627039627039627,0.963040690218025,4290,0.8942598187311178,0.896969696969697,0.8956127080181543,330,0.9298245614035088,0.8375768217734855,0.8812933025404157,1139,0.9401750972762646,0.9275431861804224,0.9338164251207728,2084,0.9719703215169002,0.9581470946769606,0.9650092081031308,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.0,3,278885,69721,0.0,34.66831922531128,0.9606861634227852,0.9363734112630088,0.9605752414448124,0.967169901749341,0.9525982455450218,0.9598287718741948,25421,0.9589390166213008,0.9741146017178492,0.966467240624544,33996,0.9584500466853408,0.9571095571095573,0.9577793328668066,4290,0.917981072555205,0.8818181818181818,0.8995363214837713,330,0.9327398615232444,0.8279192273924495,0.8772093023255814,1139,0.9289855072463769,0.9227447216890596,0.9258545979778526,2084,0.9667612484799352,0.9691182446160096,0.9679383116883116,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.0,4,278885,69721,0.0,34.54237675666809,0.959954676496321,0.9337574083899371,0.9598636897850128,0.9637663885578068,0.9542879622344612,0.9590037556829412,25420,0.9597896510648188,0.9717319684668784,0.9657238909595848,33996,0.9560083352627924,0.9622465625728268,0.9591173054587688,4291,0.903846153846154,0.8545454545454545,0.8785046728971962,330,0.9232981783317352,0.845478489903424,0.8826764436296975,1139,0.9408023483365948,0.9227447216890596,0.931686046511628,2084,0.9689312344656172,0.950426655830963,0.9595897435897436,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.1,0,278884,69722,10.010255159851408,42.56174039840698,0.948050830440894,0.90646617540816,0.947822598063236,0.957375210319686,0.9400889028755752,0.948653315602485,25421,0.947230387918612,0.9667902106130132,0.9569103560718548,33996,0.928147810218978,0.94826380797017,0.9380979827089336,4291,0.8621794871794872,0.8151515151515152,0.838006230529595,330,0.8887744593202883,0.7576821773485514,0.8180094786729858,1139,0.9106172839506173,0.8848368522072937,0.8975419810172791,2084,0.9662447257383966,0.930516050386022,0.9480438832539848,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.1,1,278885,69721,10.013804973376123,43.82643723487854,0.9485090575292954,0.9146884646579708,0.9483278291470676,0.9570315637298208,0.9374926242083316,0.9471613377580828,25421,0.9468710383773192,0.9667019649370514,0.9566837447601304,33996,0.9445609131143722,0.9452214452214452,0.9448910637306304,4290,0.8957654723127035,0.8358662613981763,0.8647798742138365,329,0.8964467005076142,0.7752414398595259,0.8314500941619586,1139,0.9002375296912114,0.9093090211132436,0.9047505371210312,2084,0.9611730689797604,0.945166531275386,0.953102600860127,2462,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.1,2,278885,69721,10.05181347150259,43.83648872375488,0.9463145967499031,0.9115397011159138,0.9460913406416523,0.9511659479316404,0.9370599110971244,0.9440602397701378,25421,0.9448544249063132,0.964142840334157,0.9544011880150248,33996,0.9487179487179488,0.9487179487179488,0.9487179487179488,4290,0.8629283489096573,0.8393939393939394,0.8509984639016898,330,0.9085173501577288,0.7585601404741001,0.8267942583732057,1139,0.9158924205378972,0.8987523992322457,0.9072414628239284,2084,0.9647058823529412,0.9329540837058108,0.9485643462094608,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.1,3,278885,69721,10.024562095487386,43.66120743751526,0.9485664290529396,0.9125685440661868,0.9483211204962352,0.9577962494478576,0.9382793753196176,0.9479373658691678,25421,0.9458037434231332,0.9676432521473114,0.9565988629919886,33996,0.9397506925207756,0.948951048951049,0.9443284620737648,4290,0.8683385579937304,0.8393939393939394,0.8536209553158706,330,0.927038626609442,0.7585601404741001,0.834379526798648,1139,0.9133663366336634,0.8853166986564299,0.8991228070175439,2084,0.9572719802793755,0.94676960585128,0.9519918283963228,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.1,4,278885,69721,9.96503935313839,43.932482957839966,0.9455257382997948,0.9079264740972692,0.9453387431577644,0.9528969570954456,0.9374901652242328,0.9451307779254,25420,0.9450761948741632,0.9632015531238968,0.9540527941262164,33996,0.9386289949050486,0.9445350734094616,0.9415727726797536,4291,0.8717948717948718,0.8242424242424242,0.8473520249221184,330,0.8871128871128872,0.7796312554872695,0.8299065420560747,1139,0.9035907525823904,0.8814779270633397,0.8923973767306291,2084,0.9570833333333332,0.933360422592442,0.9450730302406912,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.2,0,278884,69722,20.01082887508785,44.64448404312134,0.9354723042941968,0.881703129380989,0.9351317632414918,0.9477208551835418,0.9241965304275992,0.9358108780944414,25421,0.9344980667334956,0.9597599717613836,0.9469605723324288,33996,0.9167619483192316,0.9342810533675134,0.925438596491228,4291,0.7771260997067448,0.803030303030303,0.789865871833085,330,0.8596112311015118,0.6988586479367866,0.7709443099273607,1139,0.8877349159248269,0.8613243761996161,0.8743302484169508,2084,0.9494692144373672,0.9085737505079235,0.9285714285714286,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.2,1,278885,69721,20.00501999031859,45.591325759887695,0.9377375539650894,0.8910418006775896,0.9374699937968504,0.9499049852423888,0.9241965304275992,0.936874426765562,25421,0.9359587569812402,0.9612601482527356,0.9484407424068726,33996,0.9254213807434772,0.9342657342657342,0.92982252638905,4290,0.8098159509202454,0.8024316109422492,0.8061068702290076,329,0.8825995807127882,0.7392449517120281,0.8045867176301958,1139,0.8765251342118107,0.8618042226487524,0.8691023469634648,2084,0.9519270617488604,0.9329813160032494,0.9423589743589744,2462,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.2,2,278885,69721,19.986015741255358,45.43323850631714,0.936676180777671,0.8933566253598125,0.9363763663110024,0.9449401173539104,0.9249046064277566,0.9348150209729044,25421,0.9348418365883736,0.9588480997764444,0.946692804762942,33996,0.9329169558177192,0.94009324009324,0.9364913502844536,4290,0.8187311178247734,0.8212121212121212,0.8199697428139183,330,0.8863879957127545,0.7260755048287972,0.7982625482625483,1139,0.895492818226845,0.8675623800383877,0.8813063611991226,2084,0.955160744500846,0.9175132060138156,0.935958549222798,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.2,3,278885,69721,19.96199150187353,45.45629930496216,0.9354283501384087,0.8915688260595492,0.9351104850581974,0.9465741263820516,0.9227803784272846,0.9345258251498916,25421,0.9341569684113972,0.9586127779738792,0.9462268807525914,33996,0.9263888888888888,0.9328671328671329,0.929616724738676,4290,0.8403614457831325,0.8454545454545455,0.8429003021148036,330,0.8708288482238966,0.7102721685689201,0.7823984526112185,1139,0.87744140625,0.8622840690978887,0.8697967086156825,2084,0.9426567656765676,0.9284843559528648,0.9355168884339816,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.2,4,278885,69721,20.058805600874912,45.51406025886536,0.9346681774501228,0.8859085504735552,0.9343837719513104,0.9423169363883992,0.9254130605822188,0.9337885042870752,25420,0.9353808989733414,0.95675961877868,0.9459494830519566,33996,0.9260115606936417,0.9333488697273364,0.9296657381615598,4291,0.7793696275071633,0.8242424242424242,0.801178203240059,330,0.8811563169164882,0.7225636523266022,0.79401833092137,1139,0.883480825958702,0.8622840690978887,0.8727537639630889,2084,0.9474807856532876,0.9016659894351888,0.9240058296897772,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.3,0,278884,69722,30.056224093171352,45.15947651863098,0.9224634978916268,0.8561402410773679,0.9221266936257192,0.93550733422233,0.9107037488690451,0.92293892521129,25421,0.9251497864289197,0.9492881515472408,0.9370635462187314,33996,0.8938711131140153,0.9244931251456536,0.9089242754038264,4291,0.7214076246334311,0.7454545454545455,0.7332339791356185,330,0.8095238095238095,0.6865671641791045,0.7429928741092636,1139,0.8516865079365079,0.8238963531669866,0.8375609756097561,2084,0.9356499356499356,0.8862251117431938,0.9102671118530884,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.3,1,278885,69721,30.04105634939133,46.34365797042847,0.924915018430602,0.8587316333130973,0.9246080810453788,0.9413270488805818,0.911333149758074,0.9260873041253598,25421,0.9261113336003204,0.9523179197552654,0.9390318183136585,33996,0.905682079595123,0.9177156177156176,0.911659140905407,4290,0.7038043478260869,0.7872340425531915,0.7431850789096126,329,0.8160427807486631,0.6698858647936786,0.7357762777242044,1139,0.8342884431709646,0.8382917466410749,0.8362853039731929,2084,0.9294019933554816,0.909017059301381,0.9190965092402464,2462,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.3,2,278885,69721,29.96503935313839,46.23408484458923,0.9219603849629237,0.866311738699232,0.9216366055952888,0.93292116216107,0.9081861453129304,0.9203874980066976,25421,0.9234075474941976,0.947935051182492,0.9355105595471368,33996,0.9171707771056306,0.9188811188811188,0.9180251513740102,4290,0.7223650385604113,0.8515151515151516,0.7816411682892906,330,0.8437158469945355,0.6777875329236172,0.7517039922103214,1139,0.851403678606002,0.8440499040307101,0.847710843373494,2084,0.9194017449106772,0.8992279561154003,0.909202958093673,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.3,3,278885,69721,30.011294978216828,46.25277853012085,0.922275928342967,0.8581561945140886,0.9220094621286148,0.9371375268686376,0.9089728964242162,0.922840369024322,25421,0.9249956992946844,0.9489939992940346,0.9368411882568168,33996,0.9014857142857144,0.9193473193473194,0.9103289094056548,4290,0.6972010178117048,0.8303030303030303,0.7579529737206085,330,0.7920081967213115,0.6786654960491659,0.7309692671394799,1139,0.8465322183964584,0.8258157389635317,0.8360456643186787,2084,0.9219593192195932,0.9024786672084518,0.9121149897330596,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.3,4,278885,69721,29.930257991645306,46.34832000732422,0.921530098535592,0.8481964671097719,0.9212205750305992,0.935547663249657,0.9119197482297404,0.9235826128531016,25420,0.9249498135933468,0.948729262266149,0.9366886417099876,33996,0.8964097873313515,0.9135399673735726,0.9048938134810712,4291,0.6528497409326425,0.7636363636363637,0.7039106145251397,330,0.8095744680851064,0.6681299385425812,0.7320827320827321,1139,0.8457368161655988,0.8234165067178503,0.8344274252370533,2084,0.92409381663113,0.8805363673303536,0.9017894298793176,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.4,0,278884,69722,40.13138078914531,46.28583598136902,0.904334356444164,0.8057826405078286,0.90436934911622,0.9260725803159572,0.892411785531647,0.9089306462598662,25421,0.9142561686726224,0.9362277915048828,0.9251115406414858,33996,0.8696047251249432,0.892099743649499,0.8807086161279191,4291,0.5333333333333333,0.7515151515151515,0.6238993710691824,330,0.6739543726235742,0.6224758560140474,0.6471930625285258,1139,0.7818008575512149,0.7874280230326296,0.7846043509442984,2084,0.8822055137844611,0.8581877285656238,0.8700308959835221,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.4,1,278885,69721,39.942628682073256,47.10500288009644,0.904060469585921,0.8076602686909914,0.9041845083261598,0.9232710546668296,0.8922544353093899,0.9074977994718731,25421,0.9149402103443308,0.934021649605836,0.9243824689596948,33996,0.874914089347079,0.8902097902097902,0.8824956672443675,4290,0.5237068965517241,0.7386018237082067,0.6128625472887768,329,0.6765799256505576,0.6391571553994733,0.6573363431151241,1139,0.7849411764705883,0.800383877159309,0.7925873129009265,2084,0.8842496899545267,0.8688058489033307,0.876459741856177,2462,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.4,2,278885,69721,40.06776986930097,47.03842115402222,0.9041895555141206,0.811250940238956,0.9040686890366176,0.9221038073543768,0.891743047087054,0.9066693330666932,25421,0.9129923405720188,0.9361689610542416,0.9244354077409048,33996,0.8792426691295313,0.8876456876456876,0.8834241967289178,4290,0.5446428571428571,0.7393939393939394,0.6272493573264781,330,0.7330595482546202,0.6268656716417911,0.6758163748225272,1139,0.7821176470588236,0.7975047984644914,0.789736279401283,2084,0.8825,0.8606257618854124,0.8714256325858877,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.4,3,278885,69721,40.01111569284831,47.084004402160645,0.9048636709169404,0.807522566687165,0.904763128986216,0.9264032073310424,0.8907989457535109,0.9082522811591296,25421,0.914429001289583,0.9386104247558535,0.9263619340697624,33996,0.8623646209386282,0.8909090909090909,0.8764044943820225,4290,0.5324384787472036,0.7212121212121212,0.6126126126126126,330,0.7445482866043613,0.6294995610184372,0.6822074215033301,1139,0.7689035916824196,0.7807101727447217,0.7747619047619048,2084,0.8787128712871287,0.8655018285249898,0.872057318321392,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,symmetric,0.4,4,278885,69721,39.85513742223497,47.310330390930176,0.9012062362846202,0.8031906341266731,0.901290536297318,0.9211950991167012,0.8902832415420928,0.9054754236101388,25420,0.9118036372007366,0.9320802447346748,0.921830453249549,33996,0.8705019482007793,0.8851083663481706,0.8777443956551884,4291,0.5061728395061729,0.7454545454545455,0.6029411764705882,330,0.7147147147147147,0.6268656716417911,0.6679139382600561,1139,0.7650298301973383,0.7999040307101728,0.7820783485808116,2084,0.88,0.8492482730597318,0.8643507030603805,2461,XGBoost,Tabular,,,,,,,,,,,,,
XGBoost,asymmetric,0.0,0,278884,69722,0.0,33.60640740394592,0.9620636241071684,0.9359856805469464,0.96198717419287,0.9673363835289436,0.956453325990323,0.961864071524646,25421,0.9619105726488276,0.973879279915284,0.9678579258934444,33996,0.950563347896068,0.9634117921230484,0.9569444444444444,4291,0.9134615384615384,0.8636363636363636,0.8878504672897196,330,0.9136150234741784,0.8542581211589113,0.882940108892922,1139,0.9392156862745098,0.9193857965451055,0.9291949563530552,2084,0.9771024146544546,0.9536773669240146,0.9652477894303928,2461,XGBoost,Tabular,,,,,,,,,,,,,
