dataset,condition,noise_type,fold,actual_noise_pct,f1_RF,acc_RF,f1_XGB,acc_XGB,f1_ET,acc_ET,f1_Voting,acc_Voting,f1_PlainStack,acc_PlainStack,f1_DAS,acc_DAS,mean_pairwise_kappa,f1_best_single,stack_gap_vs_best,das_delta
drybean,asymmetric_30,asymmetric,0,29.562155541947337,0.8344226172288819,0.8378212974296205,0.799591337070454,0.8194614443084456,0.8203925955617352,0.824969400244798,0.8364270706250337,0.8408812729498164,0.8429746498313363,0.8512851897184822,0.8436158754802092,0.8555691554467564,0.8528829379153381,0.8344226172288819,0.008552032602454407,0.0006412256488729229
drybean,asymmetric_30,asymmetric,1,29.542323587938156,0.8597765382471768,0.8585425597060624,0.8288792805541233,0.8315982853643601,0.8293121737071107,0.838946723821188,0.8538927923435379,0.8542559706062461,0.8696094127181688,0.8677281077770974,0.8659009862482344,0.8646662584200857,0.8652502078473291,0.8597765382471768,0.009832874470992015,-0.0037084264699344116
drybean,asymmetric_30,asymmetric,2,29.710699525485996,0.8494791404194026,0.8493570116350275,0.8001586986624675,0.8028169014084507,0.8166054089863037,0.8273116962645438,0.8512590651473504,0.848132271892223,0.8552712069525057,0.8573178199632578,0.8555413842469523,0.8603796693202694,0.8548915730212084,0.8494791404194026,0.005792066533103046,0.0002701772944465608
drybean,asymmetric_30,asymmetric,3,29.32802694015001,0.8378398535376567,0.8401714635639926,0.807748290799535,0.8120024494794856,0.8090518938689353,0.8162890385793019,0.8375487063752669,0.8413962033067973,0.8236679992004513,0.8322106552357624,0.8346233795138517,0.8462951622780159,0.8711222331046612,0.8378398535376567,-0.014171854337205358,0.010955380313400376
drybean,asymmetric_30,asymmetric,4,30.506658502984845,0.8408998647699883,0.8401714635639926,0.8134288194567413,0.8144519289650949,0.8136520384098568,0.8193508879363135,0.8418614875542536,0.8401714635639926,0.8283182572650322,0.8322106552357624,0.83059516745093,0.8450704225352113,0.8607530170275854,0.8408998647699883,-0.012581607504956183,0.002276910185897818
drybean,asymmetric_40,asymmetric,0,39.57440293937538,0.7113745526522364,0.7227662178702571,0.6663218983586928,0.6768665850673194,0.700077375675048,0.7141982864137086,0.7167114192813827,0.7233782129742962,0.7970221156570656,0.799265605875153,0.7698421468614917,0.7833537331701347,0.7653896241552491,0.7113745526522364,0.08564756300482923,-0.02717996879557394
drybean,asymmetric_40,asymmetric,1,40.28776978417266,0.6525490546776443,0.676056338028169,0.6380586573424745,0.6631965707287202,0.6342479018282734,0.6601347213717085,0.6653025881721598,0.6901408450704225,0.7505953461758669,0.7844458052663809,0.7518335142383802,0.7868952847519902,0.7580649156391175,0.6525490546776443,0.09804629149822253,0.0012381680625133118
drybean,asymmetric_40,asymmetric,2,39.55303842032757,0.7072176471296086,0.7164727495407226,0.6969763254945978,0.6999387630128597,0.65405867328645,0.6785058175137784,0.7144514600857211,0.7232088181261482,0.7573585812921515,0.7789344764237599,0.7533745467276833,0.777097366809553,0.7688959813002351,0.7072176471296086,0.05014093416254295,-0.003984034564468164
drybean,asymmetric_40,asymmetric,3,40.31838359099954,0.6760423007995872,0.6968769136558481,0.6501074567001013,0.6699326393141457,0.651641953890019,0.6723821187997551,0.6787232869675058,0.6962645437844458,0.7617263779133842,0.782608695652174,0.741299260242048,0.769748928352725,0.7784724787717917,0.6760423007995872,0.085684077113797,-0.020427117671336203
drybean,asymmetric_40,asymmetric,4,40.303076687586106,0.6992551579004734,0.7109614206981016,0.6798968256177187,0.6870789957134109,0.6625752709898781,0.6821800367421923,0.6937262329724818,0.7066748315982854,0.7937942656915224,0.8156766687078996,0.7904635424720056,0.8077158603796694,0.752488020794734,0.6992551579004734,0.09453910779104902,-0.0033307232195168845
drybean,clean_0,clean,0,0.0,0.931704388251975,0.9198286413708691,0.9435978481665622,0.9320685434516524,0.927068798847874,0.9155446756425949,0.9410341738673507,0.9296205630354957,0.9401913842335359,0.9277845777233782,0.9373197361322826,0.9241126070991432,0.9568606966230115,0.9435978481665622,-0.003406463933026349,-0.002871648101253288
drybean,clean_0,clean,1,0.0,0.9350232076136491,0.9265156154317208,0.941204556902564,0.9320269442743417,0.9269935386168309,0.9179424372320881,0.9404240622892421,0.9308022045315371,0.9406123281411803,0.9301898346601347,0.9382158903413597,0.9283527250459277,0.966430016018129,0.941204556902564,-0.0005922287613836508,-0.002396437799820683
drybean,clean_0,clean,2,0.0,0.9281838355828681,0.9154929577464789,0.9365374063243657,0.9222290263319045,0.9225288434561828,0.9112063686466626,0.9354482906783975,0.9216166564605022,0.9372850920314191,0.9222290263319045,0.9351876613637901,0.9210042865890998,0.9587113905914896,0.9365374063243657,0.0007476857070534138,-0.002097430667629019
drybean,clean_0,clean,3,0.0,0.9311646682608575,0.9191671769748928,0.9331300031105865,0.9173300673606859,0.9248032181946911,0.9124311083894673,0.9314950537172244,0.9173300673606859,0.9303394901431002,0.9154929577464789,0.9337315928816432,0.9210042865890998,0.9656259449804575,0.9331300031105865,-0.002790512967486225,0.003392102738542957
drybean,clean_0,clean,4,0.0,0.9401223284598788,0.9283527250459277,0.9447600661622183,0.9326393141457441,0.9313840694015498,0.9179424372320881,0.9430865621913554,0.9314145744029394,0.9431683578972354,0.9320269442743417,0.9429005472144157,0.9314145744029394,0.9654130160844353,0.9447600661622183,-0.001591708264982894,-0.00026781068281966913
drybean,pairflip_40,pairflip,0,26.454378444580527,0.8131293245250538,0.7906976744186046,0.8210566653477607,0.799265605875153,0.8020458059345813,0.7772337821297429,0.8175732769668352,0.7974296205630355,0.8199813317386734,0.8023255813953488,0.8207054797982164,0.8011015911872705,0.852417658866394,0.8210566653477607,-0.0010753336090872923,0.0007241480595430172
drybean,pairflip_40,pairflip,1,27.031991428134088,0.8121062843003906,0.7789344764237599,0.7945122707981227,0.7642375995101041,0.7914316934865055,0.7587262706674831,0.8070477890077209,0.7740355174525413,0.8104433320849396,0.7905695039804042,0.8127449444764608,0.7924066135946112,0.8435877226464665,0.8121062843003906,-0.0016629522154509857,0.0023016123915212683
drybean,pairflip_40,pairflip,2,26.251339354048675,0.8147180259933872,0.7875076546233926,0.8112335343476417,0.7807715860379669,0.7982904370588644,0.7728107777097367,0.8150121516822966,0.7887323943661971,0.7982306059438324,0.7862829148805879,0.8058941839523761,0.7979179424372321,0.8461817514222587,0.8147180259933872,-0.016487420049554724,0.00766357800854367
drybean,pairflip_40,pairflip,3,27.093219041787847,0.8178092910669299,0.7868952847519902,0.788578586364092,0.7605633802816901,0.8100048823748253,0.7801592161665646,0.8137913797054621,0.7881200244947949,0.767634147075704,0.7654623392529087,0.760848482738926,0.7654623392529087,0.8575326990625597,0.8178092910669299,-0.05017514399122591,-0.0067856643367779634
drybean,pairflip_40,pairflip,4,26.618705035971225,0.8122311989758116,0.7850581751377832,0.8010163936684181,0.7672994488671158,0.8059720902715606,0.7813839559093693,0.8157223948374911,0.7887323943661971,0.8163470934462629,0.8040416411512553,0.8115571317999066,0.8022045315370484,0.8411395077052518,0.8122311989758116,0.004115894470451242,-0.0047899616463562555
drybean,symmetric_10,symmetric,0,10.257195345988977,0.9317728288131119,0.9210526315789473,0.9440118577355987,0.9320685434516524,0.9216125237893745,0.9112607099143207,0.9417282425052448,0.9296205630354957,0.941946692724476,0.9296205630354957,0.9417745784762904,0.9296205630354957,0.9492110178544525,0.9440118577355987,-0.0020651650111227493,-0.00017211424818552867
drybean,symmetric_10,symmetric,1,11.143425684983928,0.9354326350283877,0.9277403551745255,0.9377286113258348,0.9301898346601347,0.9245805375624948,0.9191671769748928,0.9383509906562135,0.9301898346601347,0.9403676380641984,0.9308022045315371,0.9398379848890613,0.9308022045315371,0.9619683778488475,0.9377286113258348,0.0026390267383635813,-0.0005296531751370903
drybean,symmetric_10,symmetric,2,9.918873411908772,0.9313646782700618,0.9185548071034905,0.9307411919662023,0.9179424372320881,0.9215838865129393,0.9112063686466626,0.9358218871868553,0.9203919167176975,0.9336187322728978,0.9191671769748928,0.9316177417537947,0.9167176974892836,0.957024650808285,0.9313646782700618,0.00225405400283607,-0.002000990519103074
drybean,symmetric_10,symmetric,3,9.90356650849533,0.924444664633645,0.9136558481322719,0.9305584450048847,0.9167176974892836,0.9213545907511891,0.9099816289038579,0.9309853532106586,0.9173300673606859,0.931118887168877,0.9161053276178812,0.9356530392504444,0.9228413962033069,0.963873387841088,0.9305584450048847,0.0005604421639923141,0.0045341520815673775
drybean,symmetric_10,symmetric,4,10.117863156283484,0.93866059107673,0.9265156154317208,0.938515202556224,0.9271279853031231,0.9284849445510382,0.9179424372320881,0.940335960566057,0.9277403551745255,0.9399158032673188,0.9271279853031231,0.9390982715800403,0.9259032455603184,0.9659007879961335,0.93866059107673,0.0012552121905887725,-0.0008175316872784943
drybean,symmetric_20,symmetric,0,20.9736680955297,0.9327765984594141,0.923500611995104,0.9320059545910618,0.9216646266829865,0.9292349844690205,0.9167686658506732,0.9361714631796353,0.9253365973072215,0.9403393281972579,0.9283965728274174,0.9416143661375047,0.9290085679314566,0.9530932558848967,0.9327765984594141,0.007562729737843776,0.0012750379402468592
drybean,symmetric_20,symmetric,1,19.54691565896219,0.933838194647897,0.9259032455603184,0.9358921804441049,0.9277403551745255,0.9186470852386774,0.9124311083894673,0.9344066936045264,0.9240661359461114,0.9382717977988217,0.9283527250459277,0.9341497472719772,0.9252908756889161,0.9587950796888632,0.9358921804441049,0.002379617354716812,-0.004122050526844556
drybean,symmetric_20,symmetric,2,19.684677789683146,0.9274607661721183,0.9154929577464789,0.9269973044932069,0.9154929577464789,0.9180176723160393,0.9093692590324556,0.929952161972056,0.9185548071034905,0.9313620307596463,0.9191671769748928,0.9346803053303475,0.9216166564605022,0.9560435988674004,0.9274607661721183,0.0039012645875280416,0.0033182745707012185
drybean,symmetric_20,symmetric,3,20.021429664778815,0.9239764937463594,0.9124311083894673,0.9252051343987199,0.9118187385180649,0.9159375019544943,0.9056950398040416,0.9234495709904319,0.9118187385180649,0.9263718473147468,0.9136558481322719,0.9282689041992328,0.9167176974892836,0.9594605535530479,0.9252051343987199,0.0011667129160268797,0.001897056884486048
drybean,symmetric_20,symmetric,4,19.118322363385886,0.9355492247789197,0.9240661359461114,0.9411452094889842,0.9314145744029394,0.9285607931557355,0.9179424372320881,0.9397241347999362,0.9277403551745255,0.9426364849464909,0.9314145744029394,0.9375179895321535,0.9271279853031231,0.9629435521407906,0.9411452094889842,0.0014912754575067133,-0.005118495414337398
drybean,symmetric_30,symmetric,0,29.562155541947337,0.9124895263817436,0.9075887392900857,0.9235543978172067,0.9173806609547124,0.9016957742843966,0.9008567931456548,0.9232754296699294,0.916156670746634,0.9255178253325634,0.9173806609547124,0.9261804890838519,0.916156670746634,0.9421410633290982,0.9235543978172067,0.0019634275153567193,0.0006626637512884281
drybean,symmetric_30,symmetric,1,29.542323587938156,0.9192961835950156,0.9124311083894673,0.9172734542572599,0.9124311083894673,0.9049526289256354,0.90263319044703,0.9263027310352631,0.9203919167176975,0.9240437336345667,0.9161053276178812,0.9226097906129483,0.9142682180036742,0.937839824565644,0.9192961835950156,0.004747550039551074,-0.0014339430216183668
drybean,symmetric_30,symmetric,2,29.710699525485996,0.9158300733113622,0.9038579301898346,0.919404041604359,0.9056950398040416,0.8926886919878011,0.8891610532761788,0.9205356172307526,0.9087568891610532,0.9207022965625037,0.9081445192896509,0.9267966884996576,0.9136558481322719,0.9467082166846087,0.919404041604359,0.001298254958144729,0.006094391937153887
drybean,symmetric_30,symmetric,3,29.32802694015001,0.9111698217882999,0.9014084507042254,0.9062428201671561,0.8946723821187997,0.9089767686430276,0.8983466013472137,0.9206427387448851,0.906307409675444,0.9192405775571876,0.9038579301898346,0.9140062024265655,0.898958971218616,0.9455821998014701,0.9111698217882999,0.008070755768887716,-0.005234375130622082
drybean,symmetric_30,symmetric,4,30.506658502984845,0.9235813870982879,0.9130434782608695,0.9249277978334695,0.9130434782608695,0.9082849536179963,0.90263319044703,0.9303759055451225,0.9161053276178812,0.9322730164568686,0.9173300673606859,0.9328367270248306,0.9191671769748928,0.9494523012458599,0.9249277978334695,0.007345218623399097,0.0005637105679620058
drybean,symmetric_40,symmetric,0,39.57440293937538,0.8925841345178949,0.8947368421052632,0.9010962854277679,0.8984088127294981,0.8753127165635134,0.8818849449204407,0.9019649890024191,0.9020807833537332,0.9080897168126653,0.9057527539779682,0.9072080060351418,0.905140758873929,0.9249990477758323,0.9010962854277679,0.006993431384897386,-0.0008817107775234145
drybean,symmetric_40,symmetric,1,40.28776978417266,0.9099884387126215,0.9118187385180649,0.9037893538652713,0.90263319044703,0.8723084824665431,0.8812002449479486,0.913587874668827,0.9118187385180649,0.9140079475470922,0.9112063686466626,0.912318540543753,0.9112063686466626,0.9130333672758244,0.9099884387126215,0.004019508834470775,-0.001689407003339194
