domain,model,ensemble,noise_type,noise_level,fold,train_size,actual_noise_pct,f1_macro,accuracy,source_file,source_path,who
Tabular,RF_100k,,symmetric,0.1,2.0,80000.0,10.19375,0.8313919045634798,0.8892,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.1,3.0,80000.0,10.08375,0.8328944758846443,0.89045,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.1,4.0,80000.0,10.10875,0.8385192873699321,0.8917,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.2,0.0,80000.0,19.885,0.7916574242204801,0.8764,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.2,1.0,80000.0,20.07125,0.7946633536250324,0.87785,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.2,2.0,80000.0,19.92625,0.7878989610314591,0.87415,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.2,3.0,80000.0,20.09,0.796208696827567,0.8776,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.2,4.0,80000.0,20.01875,0.7986903785803484,0.8781,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.3,0.0,80000.0,29.898750000000003,0.7333746097684856,0.8545,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.3,1.0,80000.0,30.05625,0.7379787785412182,0.8562,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.3,2.0,80000.0,30.03125,0.7296645919277959,0.8535,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.3,3.0,80000.0,29.98375,0.721052402149852,0.8548,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.3,4.0,80000.0,30.051250000000003,0.7235481714883135,0.85465,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.4,0.0,80000.0,40.0825,0.644497044545132,0.8134,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.4,1.0,80000.0,39.9325,0.651346331509208,0.8175,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.4,2.0,80000.0,40.21125,0.646945915567861,0.8129,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.4,3.0,80000.0,40.08875,0.6525907767970808,0.81945,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,symmetric,0.4,4.0,80000.0,39.975,0.6501230939588127,0.81795,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.0,0.0,80000.0,0.0,0.8452537395730595,0.9013,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.0,1.0,80000.0,0.0,0.8509447668577529,0.901,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.0,2.0,80000.0,0.0,0.8484052926420247,0.901,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.0,3.0,80000.0,0.0,0.8569060621514389,0.90235,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.0,4.0,80000.0,0.0,0.8598930829548894,0.90455,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.1,0.0,80000.0,10.13875,0.8303340270574286,0.88945,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.1,1.0,80000.0,9.93625,0.8316079963627706,0.89215,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.1,2.0,80000.0,10.19375,0.8343496101794436,0.88815,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.1,3.0,80000.0,10.08375,0.8344566529016083,0.89095,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.1,4.0,80000.0,10.10875,0.8380924240008474,0.894,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.2,0.0,80000.0,19.885,0.7776634028646018,0.86285,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.2,1.0,80000.0,20.07125,0.7852243874226897,0.8662,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.2,2.0,80000.0,19.92625,0.7688675706301863,0.8619,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.2,3.0,80000.0,20.09,0.7780220023803306,0.86235,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.2,4.0,80000.0,20.01875,0.787778552085851,0.86825,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.3,0.0,80000.0,29.898750000000003,0.671301854411214,0.79475,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.3,1.0,80000.0,30.05625,0.6875944642363884,0.80075,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.3,2.0,80000.0,30.03125,0.6767694731117484,0.79575,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.3,3.0,80000.0,29.98375,0.6611908366554571,0.7945,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.3,4.0,80000.0,30.051250000000003,0.6744831446686729,0.79935,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.4,0.0,80000.0,40.0825,0.5449397855730371,0.6636,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.4,1.0,80000.0,39.9325,0.5304333466063726,0.6682,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.4,2.0,80000.0,40.21125,0.5535487198752017,0.66285,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.4,3.0,80000.0,40.08875,0.5476709358048378,0.6661,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,asymmetric,0.4,4.0,80000.0,39.975,0.5373010496640217,0.6602,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,pairflip,0.4,0.0,80000.0,24.610000000000003,0.6911676428212282,0.75675,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,pairflip,0.4,1.0,80000.0,24.45625,0.6869145411073231,0.75775,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,pairflip,0.4,2.0,80000.0,24.77,0.692254053274174,0.7538,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,pairflip,0.4,3.0,80000.0,24.54,0.6994360182433726,0.7604,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,RF_100k,,pairflip,0.4,4.0,80000.0,24.52875,0.6900858245734077,0.75635,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,RF_100k
Tabular,XGBoost_100k,,symmetric,0.0,0.0,80000.0,0.0,0.8877325141516378,0.92565,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.0,1.0,80000.0,0.0,0.8849035583492019,0.9299,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.0,2.0,80000.0,0.0,0.8782810157697228,0.9258,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.0,3.0,80000.0,0.0,0.8911370692030793,0.9289,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.0,4.0,80000.0,0.0,0.8952825411862282,0.93045,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.1,0.0,80000.0,10.13875,0.8506438357001207,0.9093,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.1,1.0,80000.0,9.93625,0.8493762439098297,0.9134,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.1,2.0,80000.0,10.19375,0.8483266845555749,0.9087,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.1,3.0,80000.0,10.08375,0.8503349984425604,0.91205,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.1,4.0,80000.0,10.10875,0.8461229996216352,0.91095,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.2,0.0,80000.0,19.885,0.8093230355973482,0.8934,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.2,1.0,80000.0,20.07125,0.805622467231001,0.8941,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.2,2.0,80000.0,19.92625,0.7979525532188434,0.89295,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.2,3.0,80000.0,20.09,0.8062576106687824,0.89305,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.2,4.0,80000.0,20.01875,0.8157095923146561,0.89375,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.3,0.0,80000.0,29.898750000000003,0.7591665024598545,0.8704,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.3,1.0,80000.0,30.05625,0.7506485664520727,0.8728,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.3,2.0,80000.0,30.03125,0.7436419851659605,0.86735,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.3,3.0,80000.0,29.98375,0.7380834959970575,0.86895,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.3,4.0,80000.0,30.051250000000003,0.7474185236473655,0.87025,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.4,0.0,80000.0,40.0825,0.667189781900979,0.8355,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.4,1.0,80000.0,39.9325,0.6688882382043324,0.83785,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.4,2.0,80000.0,40.21125,0.6709882868921241,0.83255,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.4,3.0,80000.0,40.08875,0.6719909630695791,0.83865,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,symmetric,0.4,4.0,80000.0,39.975,0.6580287707498886,0.8313,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.0,0.0,80000.0,0.0,0.8877325141516378,0.92565,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.0,1.0,80000.0,0.0,0.8849035583492019,0.9299,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.0,2.0,80000.0,0.0,0.8782810157697228,0.9258,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.0,3.0,80000.0,0.0,0.8911370692030793,0.9289,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.0,4.0,80000.0,0.0,0.8952825411862282,0.93045,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.1,0.0,80000.0,10.13875,0.8397965746229802,0.90185,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.1,1.0,80000.0,9.93625,0.8373779798764146,0.90545,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.1,2.0,80000.0,10.19375,0.842049046170881,0.9018,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.1,3.0,80000.0,10.08375,0.8437494135719559,0.90365,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.1,4.0,80000.0,10.10875,0.853792252635521,0.90505,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.2,0.0,80000.0,19.885,0.7737474529304355,0.8653,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.2,1.0,80000.0,20.07125,0.7860291248059699,0.86685,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.2,2.0,80000.0,19.92625,0.7689508606836333,0.8613,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.2,3.0,80000.0,20.09,0.7730024992978662,0.86285,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.2,4.0,80000.0,20.01875,0.7815639630596368,0.86485,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.3,0.0,80000.0,29.898750000000003,0.6619082887098123,0.78375,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.3,1.0,80000.0,30.05625,0.672802309075332,0.78575,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.3,2.0,80000.0,30.03125,0.6634495842453579,0.7858,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.3,3.0,80000.0,29.98375,0.6487603727767283,0.78545,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.3,4.0,80000.0,30.051250000000003,0.6676870731422444,0.78585,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.4,0.0,80000.0,40.0825,0.5266695870046195,0.6542,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.4,1.0,80000.0,39.9325,0.5248767361284833,0.66725,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.4,2.0,80000.0,40.21125,0.5468152995581086,0.6549,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
Tabular,XGBoost_100k,,asymmetric,0.4,3.0,80000.0,40.08875,0.5368652532062924,0.6597,equal_n_intermediate.csv,/kaggle/input/datasets/rabianaz22/8-output-3rd-paper/equal_n_results/checkpoints,XGBoost_100k
