dataset,condition,fold,method,f1,noise_type,noise_level
isolet,pairflip_40,3,XGB,0.8874219881550479,pairflip,40
isolet,pairflip_40,4,XGB,0.8856554733616447,pairflip,40
isolet,symmetric_10,0,XGB,0.9448894239966864,symmetric,10
isolet,symmetric_10,1,XGB,0.942307011509344,symmetric,10
isolet,symmetric_10,2,XGB,0.9376794539990378,symmetric,10
isolet,symmetric_10,3,XGB,0.962436575756452,symmetric,10
isolet,symmetric_10,4,XGB,0.9398508530260332,symmetric,10
isolet,symmetric_20,0,XGB,0.9264445073050052,symmetric,20
isolet,symmetric_20,1,XGB,0.9286879018192072,symmetric,20
isolet,symmetric_20,2,XGB,0.9341551684449648,symmetric,20
isolet,symmetric_20,3,XGB,0.9451013083121964,symmetric,20
isolet,symmetric_20,4,XGB,0.9359500899889532,symmetric,20
isolet,symmetric_30,0,XGB,0.9209279112774992,symmetric,30
isolet,symmetric_30,1,XGB,0.921856395043424,symmetric,30
isolet,symmetric_30,2,XGB,0.9231803199679428,symmetric,30
isolet,symmetric_30,3,XGB,0.9263711474309744,symmetric,30
isolet,symmetric_30,4,XGB,0.9175169094063076,symmetric,30
isolet,symmetric_40,0,XGB,0.9065866303614,symmetric,40
isolet,symmetric_40,1,XGB,0.9058519093305502,symmetric,40
isolet,symmetric_40,2,XGB,0.9144760331175392,symmetric,40
isolet,symmetric_40,3,XGB,0.9281957015619502,symmetric,40
isolet,symmetric_40,4,XGB,0.9196002733288874,symmetric,40
pendigits,asymmetric_10,0,XGB,0.97830292376986,asymmetric,10
pendigits,asymmetric_10,1,XGB,0.9775605419570144,asymmetric,10
pendigits,asymmetric_10,2,XGB,0.9697306867407324,asymmetric,10
pendigits,asymmetric_10,3,XGB,0.9794265894901604,asymmetric,10
pendigits,asymmetric_10,4,XGB,0.9727703471016156,asymmetric,10
pendigits,asymmetric_20,0,XGB,0.9371409856572914,asymmetric,20
pendigits,asymmetric_20,1,XGB,0.9425091728236736,asymmetric,20
pendigits,asymmetric_20,2,XGB,0.937119491021352,asymmetric,20
pendigits,asymmetric_20,3,XGB,0.9171827380087126,asymmetric,20
pendigits,asymmetric_20,4,XGB,0.9203200608338052,asymmetric,20
pendigits,asymmetric_30,0,XGB,0.8400282010711075,asymmetric,30
pendigits,asymmetric_30,1,XGB,0.8440869808556538,asymmetric,30
pendigits,asymmetric_30,2,XGB,0.8258906534101207,asymmetric,30
pendigits,asymmetric_30,3,XGB,0.8217277936543681,asymmetric,30
pendigits,asymmetric_30,4,XGB,0.8368137550579361,asymmetric,30
pendigits,asymmetric_40,0,XGB,0.6798069122144994,asymmetric,40
pendigits,asymmetric_40,1,XGB,0.6396683498478108,asymmetric,40
pendigits,asymmetric_40,2,XGB,0.6970188529035468,asymmetric,40
pendigits,asymmetric_40,3,XGB,0.6761667718913248,asymmetric,40
pendigits,asymmetric_40,4,XGB,0.6696874049726043,asymmetric,40
pendigits,clean_0,0,XGB,0.9909950581723364,clean,0
pendigits,clean_0,1,XGB,0.9947455747481836,clean,0
pendigits,clean_0,2,XGB,0.987933719615458,clean,0
pendigits,clean_0,3,XGB,0.9908246617962376,clean,0
pendigits,clean_0,4,XGB,0.9895654766879346,clean,0
pendigits,pairflip_40,0,XGB,0.8021917329759999,pairflip,40
pendigits,pairflip_40,1,XGB,0.7887639343004816,pairflip,40
pendigits,pairflip_40,2,XGB,0.811600378394757,pairflip,40
pendigits,pairflip_40,3,XGB,0.8193604803645644,pairflip,40
pendigits,pairflip_40,4,XGB,0.8054105285390772,pairflip,40
pendigits,symmetric_10,0,XGB,0.9909432556790208,symmetric,10
pendigits,symmetric_10,1,XGB,0.9895467156943866,symmetric,10
pendigits,symmetric_10,2,XGB,0.9825758324985476,symmetric,10
pendigits,symmetric_10,3,XGB,0.991546501801538,symmetric,10
pendigits,symmetric_10,4,XGB,0.9857869968523464,symmetric,10
pendigits,symmetric_20,0,XGB,0.976610434514612,symmetric,20
pendigits,symmetric_20,1,XGB,0.9849371494764116,symmetric,20
pendigits,symmetric_20,2,XGB,0.981742212554461,symmetric,20
pendigits,symmetric_20,3,XGB,0.9785019659686572,symmetric,20
pendigits,symmetric_20,4,XGB,0.9759355472388018,symmetric,20
pendigits,symmetric_30,0,XGB,0.9727798011355436,symmetric,30
pendigits,symmetric_30,1,XGB,0.9668460899264276,symmetric,30
pendigits,symmetric_30,2,XGB,0.9544098170014584,symmetric,30
pendigits,symmetric_30,3,XGB,0.9598614253235332,symmetric,30
pendigits,symmetric_30,4,XGB,0.9506802797633068,symmetric,30
pendigits,symmetric_40,0,XGB,0.9376691102091104,symmetric,40
pendigits,symmetric_40,1,XGB,0.914735732272222,symmetric,40
pendigits,symmetric_40,2,XGB,0.9305080089623888,symmetric,40
pendigits,symmetric_40,3,XGB,0.9316489016273994,symmetric,40
pendigits,symmetric_40,4,XGB,0.9233457504170396,symmetric,40
satimage,asymmetric_10,0,XGB,0.8908543280780385,asymmetric,10
satimage,asymmetric_10,1,XGB,0.871558279244582,asymmetric,10
satimage,asymmetric_10,2,XGB,0.8808555675432315,asymmetric,10
satimage,asymmetric_10,3,XGB,0.8888300900203502,asymmetric,10
satimage,asymmetric_10,4,XGB,0.8985414773552755,asymmetric,10
satimage,asymmetric_20,0,XGB,0.8437027903841017,asymmetric,20
satimage,asymmetric_20,1,XGB,0.8328819715125858,asymmetric,20
satimage,asymmetric_20,2,XGB,0.8501152592552459,asymmetric,20
satimage,asymmetric_20,3,XGB,0.8464062125284827,asymmetric,20
satimage,asymmetric_20,4,XGB,0.8659300517714076,asymmetric,20
satimage,asymmetric_30,0,XGB,0.7757684069992049,asymmetric,30
satimage,asymmetric_30,1,XGB,0.7564249142023156,asymmetric,30
satimage,asymmetric_30,2,XGB,0.7800168480253902,asymmetric,30
satimage,asymmetric_30,3,XGB,0.7650754683159032,asymmetric,30
satimage,asymmetric_30,4,XGB,0.7675637978010856,asymmetric,30
satimage,asymmetric_40,0,XGB,0.656409368582783,asymmetric,40
satimage,asymmetric_40,1,XGB,0.6163424987881685,asymmetric,40
satimage,asymmetric_40,2,XGB,0.6392457992817268,asymmetric,40
satimage,asymmetric_40,3,XGB,0.6323715925389445,asymmetric,40
satimage,asymmetric_40,4,XGB,0.6452756640175433,asymmetric,40
satimage,clean_0,0,XGB,0.9060668433595588,clean,0
satimage,clean_0,1,XGB,0.8740793239973832,clean,0
satimage,clean_0,2,XGB,0.897946601183699,clean,0
satimage,clean_0,3,XGB,0.9089457534959368,clean,0
satimage,clean_0,4,XGB,0.9029532845520802,clean,0
satimage,pairflip_40,0,XGB,0.7730178517960637,pairflip,40
satimage,pairflip_40,1,XGB,0.6959095547342743,pairflip,40
satimage,pairflip_40,2,XGB,0.7488693213232344,pairflip,40
satimage,pairflip_40,3,XGB,0.725024237665444,pairflip,40
satimage,pairflip_40,4,XGB,0.7460953657670885,pairflip,40
satimage,symmetric_10,0,XGB,0.8823925154070064,symmetric,10
satimage,symmetric_10,1,XGB,0.8842675651586531,symmetric,10
satimage,symmetric_10,2,XGB,0.8813083231806592,symmetric,10
satimage,symmetric_10,3,XGB,0.8927417871411024,symmetric,10
satimage,symmetric_10,4,XGB,0.9083612920810492,symmetric,10
satimage,symmetric_20,0,XGB,0.8744920434197985,symmetric,20
satimage,symmetric_20,1,XGB,0.8677609097005687,symmetric,20
satimage,symmetric_20,2,XGB,0.8784502528612445,symmetric,20
satimage,symmetric_20,3,XGB,0.896172610285043,symmetric,20
satimage,symmetric_20,4,XGB,0.8954761116289719,symmetric,20
satimage,symmetric_30,0,XGB,0.8574163075627825,symmetric,30
satimage,symmetric_30,1,XGB,0.8292807822059033,symmetric,30
satimage,symmetric_30,2,XGB,0.8572052908799631,symmetric,30
satimage,symmetric_30,3,XGB,0.8611438354393407,symmetric,30
satimage,symmetric_30,4,XGB,0.8795731563794119,symmetric,30
satimage,symmetric_40,0,XGB,0.8284471918405433,symmetric,40
satimage,symmetric_40,1,XGB,0.7955677901251065,symmetric,40
satimage,symmetric_40,2,XGB,0.8164333146898448,symmetric,40
satimage,symmetric_40,3,XGB,0.8148672244760437,symmetric,40
satimage,symmetric_40,4,XGB,0.8327291105990339,symmetric,40
shuttle,asymmetric_10,0,XGB,0.8760618978955947,asymmetric,10
shuttle,asymmetric_10,1,XGB,0.9197016503683212,asymmetric,10
shuttle,asymmetric_10,2,XGB,0.8753127558067084,asymmetric,10
shuttle,asymmetric_10,3,XGB,0.9070721626583108,asymmetric,10
shuttle,asymmetric_10,4,XGB,0.9316394707300444,asymmetric,10
shuttle,asymmetric_20,0,XGB,0.8381473989180654,asymmetric,20
shuttle,asymmetric_20,1,XGB,0.8347383563875654,asymmetric,20
shuttle,asymmetric_20,2,XGB,0.8161169131543988,asymmetric,20
shuttle,asymmetric_20,3,XGB,0.851226642468568,asymmetric,20
shuttle,asymmetric_20,4,XGB,0.7906273648236735,asymmetric,20
shuttle,asymmetric_30,0,XGB,0.7475990651333428,asymmetric,30
shuttle,asymmetric_30,1,XGB,0.7864608096154498,asymmetric,30
shuttle,asymmetric_30,2,XGB,0.7538155986062713,asymmetric,30
shuttle,asymmetric_30,3,XGB,0.7831820355840072,asymmetric,30
shuttle,asymmetric_30,4,XGB,0.7628083787851918,asymmetric,30
shuttle,asymmetric_40,0,XGB,0.6552607538030283,asymmetric,40
shuttle,asymmetric_40,1,XGB,0.6599820709076702,asymmetric,40
shuttle,asymmetric_40,2,XGB,0.6339316670170949,asymmetric,40
shuttle,asymmetric_40,3,XGB,0.6492446864267531,asymmetric,40
shuttle,asymmetric_40,4,XGB,0.658108082736396,asymmetric,40
shuttle,clean_0,0,XGB,0.946052143741642,clean,0
shuttle,clean_0,1,XGB,0.9595451302237136,clean,0
shuttle,clean_0,2,XGB,0.9331216931216932,clean,0
shuttle,clean_0,3,XGB,0.9099978679290204,clean,0
shuttle,clean_0,4,XGB,0.954826195748359,clean,0
shuttle,pairflip_40,0,XGB,0.6593022306737797,pairflip,40
shuttle,pairflip_40,1,XGB,0.665317953565154,pairflip,40
shuttle,pairflip_40,2,XGB,0.6353940680877364,pairflip,40
shuttle,pairflip_40,3,XGB,0.6578848118438303,pairflip,40
shuttle,pairflip_40,4,XGB,0.6667112141666094,pairflip,40
shuttle,symmetric_10,0,XGB,0.9562596037386824,symmetric,10
shuttle,symmetric_10,1,XGB,0.9200133333613936,symmetric,10
shuttle,symmetric_10,2,XGB,0.904428375347091,symmetric,10
shuttle,symmetric_10,3,XGB,0.9430203471186368,symmetric,10
shuttle,symmetric_10,4,XGB,0.9476652686407944,symmetric,10
shuttle,symmetric_20,0,XGB,0.8899625548232245,symmetric,20
shuttle,symmetric_20,1,XGB,0.901126642372732,symmetric,20
shuttle,symmetric_20,2,XGB,0.8691487422959099,symmetric,20
shuttle,symmetric_20,3,XGB,0.903996819499298,symmetric,20
shuttle,symmetric_20,4,XGB,0.8663125768782485,symmetric,20
shuttle,symmetric_30,0,XGB,0.8400561092478365,symmetric,30
shuttle,symmetric_30,1,XGB,0.917049390104628,symmetric,30
shuttle,symmetric_30,2,XGB,0.8301578798628056,symmetric,30
shuttle,symmetric_30,3,XGB,0.8515497302768418,symmetric,30
shuttle,symmetric_30,4,XGB,0.8651755075649874,symmetric,30
shuttle,symmetric_40,0,XGB,0.8171465504921877,symmetric,40
shuttle,symmetric_40,1,XGB,0.8153256226282695,symmetric,40
shuttle,symmetric_40,2,XGB,0.7590455328199608,symmetric,40
shuttle,symmetric_40,3,XGB,0.7813201493754871,symmetric,40
shuttle,symmetric_40,4,XGB,0.7728046407973695,symmetric,40
drybean,asymmetric_10,0,ET,0.923401003904374,asymmetric,10
drybean,asymmetric_10,1,ET,0.9235694055339826,asymmetric,10
drybean,asymmetric_10,2,ET,0.9238062604169108,asymmetric,10
drybean,asymmetric_10,3,ET,0.9233295814042112,asymmetric,10
drybean,asymmetric_10,4,ET,0.9269934654887232,asymmetric,10
drybean,asymmetric_20,0,ET,0.9004273355892608,asymmetric,20
drybean,asymmetric_20,1,ET,0.8915746337207971,asymmetric,20
drybean,asymmetric_20,2,ET,0.9021706902808152,asymmetric,20
drybean,asymmetric_20,3,ET,0.8928872985993754,asymmetric,20
drybean,asymmetric_20,4,ET,0.8997952224662862,asymmetric,20
drybean,asymmetric_30,0,ET,0.8203925955617352,asymmetric,30
drybean,asymmetric_30,1,ET,0.8293121737071107,asymmetric,30
drybean,asymmetric_30,2,ET,0.8166054089863037,asymmetric,30
drybean,asymmetric_30,3,ET,0.8090518938689353,asymmetric,30
drybean,asymmetric_30,4,ET,0.8136520384098568,asymmetric,30
drybean,asymmetric_40,0,ET,0.700077375675048,asymmetric,40
drybean,asymmetric_40,1,ET,0.6342479018282734,asymmetric,40
drybean,asymmetric_40,2,ET,0.65405867328645,asymmetric,40
drybean,asymmetric_40,3,ET,0.651641953890019,asymmetric,40
drybean,asymmetric_40,4,ET,0.6625752709898781,asymmetric,40
drybean,clean_0,0,ET,0.927068798847874,clean,0
drybean,clean_0,1,ET,0.9269935386168308,clean,0
drybean,clean_0,2,ET,0.9225288434561828,clean,0
drybean,clean_0,3,ET,0.9248032181946912,clean,0
drybean,clean_0,4,ET,0.9313840694015498,clean,0
drybean,pairflip_40,0,ET,0.8020458059345813,pairflip,40
drybean,pairflip_40,1,ET,0.7914316934865055,pairflip,40
drybean,pairflip_40,2,ET,0.7982904370588644,pairflip,40
drybean,pairflip_40,3,ET,0.8100048823748253,pairflip,40
drybean,pairflip_40,4,ET,0.8059720902715606,pairflip,40
drybean,symmetric_10,0,ET,0.9216125237893744,symmetric,10
drybean,symmetric_10,1,ET,0.9245805375624948,symmetric,10
drybean,symmetric_10,2,ET,0.9215838865129392,symmetric,10
drybean,symmetric_10,3,ET,0.9213545907511892,symmetric,10
drybean,symmetric_10,4,ET,0.9284849445510382,symmetric,10
drybean,symmetric_20,0,ET,0.9292349844690204,symmetric,20
drybean,symmetric_20,1,ET,0.9186470852386774,symmetric,20
drybean,symmetric_20,2,ET,0.9180176723160391,symmetric,20
drybean,symmetric_20,3,ET,0.9159375019544944,symmetric,20
drybean,symmetric_20,4,ET,0.9285607931557356,symmetric,20
drybean,symmetric_30,0,ET,0.9016957742843966,symmetric,30
drybean,symmetric_30,1,ET,0.9049526289256354,symmetric,30
drybean,symmetric_30,2,ET,0.8926886919878011,symmetric,30
drybean,symmetric_30,3,ET,0.9089767686430276,symmetric,30
drybean,symmetric_30,4,ET,0.9082849536179964,symmetric,30
drybean,symmetric_40,0,ET,0.8753127165635134,symmetric,40
drybean,symmetric_40,1,ET,0.8723084824665431,symmetric,40
drybean,symmetric_40,2,ET,0.8686860613133213,symmetric,40
drybean,symmetric_40,3,ET,0.8784645566772389,symmetric,40
drybean,symmetric_40,4,ET,0.8929987740884778,symmetric,40
har,asymmetric_10,0,ET,0.9788117621577056,asymmetric,10
har,asymmetric_10,1,ET,0.9810519519489658,asymmetric,10
har,asymmetric_10,2,ET,0.966030046644506,asymmetric,10
har,asymmetric_10,3,ET,0.9740566529625836,asymmetric,10
har,asymmetric_10,4,ET,0.9745376344873714,asymmetric,10
har,asymmetric_20,0,ET,0.9614581708405238,asymmetric,20
har,asymmetric_20,1,ET,0.964296744327067,asymmetric,20
har,asymmetric_20,2,ET,0.959610402580132,asymmetric,20
har,asymmetric_20,3,ET,0.960954794668366,asymmetric,20
har,asymmetric_20,4,ET,0.9602163072358416,asymmetric,20
har,asymmetric_30,0,ET,0.925608123082903,asymmetric,30
har,asymmetric_30,1,ET,0.9229778960339678,asymmetric,30
har,asymmetric_30,2,ET,0.9026265011969258,asymmetric,30
har,asymmetric_30,3,ET,0.9358917306757082,asymmetric,30
har,asymmetric_30,4,ET,0.9284123279988008,asymmetric,30
har,asymmetric_40,0,ET,0.7902097001953479,asymmetric,40
har,asymmetric_40,1,ET,0.7737079631483273,asymmetric,40
har,asymmetric_40,2,ET,0.7915485800944349,asymmetric,40
har,asymmetric_40,3,ET,0.7904443520152015,asymmetric,40
har,asymmetric_40,4,ET,0.8080768507937188,asymmetric,40
har,clean_0,0,ET,0.9820969404055528,clean,0
har,clean_0,1,ET,0.9859395984090246,clean,0
har,clean_0,2,ET,0.973295018532082,clean,0
har,clean_0,3,ET,0.9749080242682336,clean,0
har,clean_0,4,ET,0.9774907304645972,clean,0
har,pairflip_40,0,ET,0.8382672210850601,pairflip,40
har,pairflip_40,1,ET,0.8517782336781123,pairflip,40
har,pairflip_40,2,ET,0.8510019797284586,pairflip,40
har,pairflip_40,3,ET,0.8574651926752966,pairflip,40
har,pairflip_40,4,ET,0.8645596622062044,pairflip,40
har,symmetric_10,0,ET,0.9825930191252512,symmetric,10
har,symmetric_10,1,ET,0.9842019542437624,symmetric,10
har,symmetric_10,2,ET,0.9670037096494134,symmetric,10
har,symmetric_10,3,ET,0.9731334937920924,symmetric,10
har,symmetric_10,4,ET,0.9754695550433372,symmetric,10
har,symmetric_20,0,ET,0.9781443914028548,symmetric,20
har,symmetric_20,1,ET,0.9770072215492632,symmetric,20
har,symmetric_20,2,ET,0.9710262393336864,symmetric,20
har,symmetric_20,3,ET,0.9692465601150564,symmetric,20
har,symmetric_20,4,ET,0.976252013949932,symmetric,20
har,symmetric_30,0,ET,0.9788945057087658,symmetric,30
har,symmetric_30,1,ET,0.9698323092026444,symmetric,30
har,symmetric_30,2,ET,0.9664345301818916,symmetric,30
har,symmetric_30,3,ET,0.9703590851051646,symmetric,30
har,symmetric_30,4,ET,0.963652635593552,symmetric,30
har,symmetric_40,0,ET,0.9599366599070978,symmetric,40
har,symmetric_40,1,ET,0.971211308757295,symmetric,40
har,symmetric_40,2,ET,0.9620137312005432,symmetric,40
har,symmetric_40,3,ET,0.9623584311743084,symmetric,40
har,symmetric_40,4,ET,0.9607548597381056,symmetric,40
isolet,asymmetric_10,0,ET,0.9402403222613624,asymmetric,10
isolet,asymmetric_10,1,ET,0.9403817287492068,asymmetric,10
isolet,asymmetric_10,2,ET,0.9395998901966992,asymmetric,10
isolet,asymmetric_10,3,ET,0.955980212042548,asymmetric,10
isolet,asymmetric_10,4,ET,0.9421372488850552,asymmetric,10
isolet,asymmetric_20,0,ET,0.9335697743804292,asymmetric,20
isolet,asymmetric_20,1,ET,0.935776529432826,asymmetric,20
isolet,asymmetric_20,2,ET,0.9361206063778794,asymmetric,20
isolet,asymmetric_20,3,ET,0.9496434603026156,asymmetric,20
isolet,asymmetric_20,4,ET,0.936864525926888,asymmetric,20
isolet,asymmetric_30,0,ET,0.9060282815462878,asymmetric,30
isolet,asymmetric_30,1,ET,0.9074259941629929,asymmetric,30
isolet,asymmetric_30,2,ET,0.9069090986011564,asymmetric,30
isolet,asymmetric_30,3,ET,0.916155842559224,asymmetric,30
isolet,asymmetric_30,4,ET,0.9000092788433288,asymmetric,30
isolet,asymmetric_40,0,ET,0.7680782711426257,asymmetric,40
isolet,asymmetric_40,1,ET,0.7684579661134224,asymmetric,40
isolet,asymmetric_40,2,ET,0.7713830169135958,asymmetric,40
isolet,asymmetric_40,3,ET,0.74180745136289,asymmetric,40
isolet,asymmetric_40,4,ET,0.7679422900992523,asymmetric,40
isolet,clean_0,0,ET,0.94228766892174,clean,0
isolet,clean_0,1,ET,0.9404031497580644,clean,0
isolet,clean_0,2,ET,0.9344305204184984,clean,0
isolet,clean_0,3,ET,0.9581665140160156,clean,0
isolet,clean_0,4,ET,0.9466003121147696,clean,0
isolet,pairflip_40,0,ET,0.8599685232129224,pairflip,40
isolet,pairflip_40,1,ET,0.8882777882383819,pairflip,40
isolet,pairflip_40,2,ET,0.8848638618592959,pairflip,40
isolet,pairflip_40,3,ET,0.8817839990410451,pairflip,40
isolet,pairflip_40,4,ET,0.9046498053720172,pairflip,40
isolet,symmetric_10,0,ET,0.9374088698286556,symmetric,10
isolet,symmetric_10,1,ET,0.9449479695416234,symmetric,10
isolet,symmetric_10,2,ET,0.9409028513760008,symmetric,10
isolet,symmetric_10,3,ET,0.9559966197192348,symmetric,10
isolet,symmetric_10,4,ET,0.9424097839486054,symmetric,10
isolet,symmetric_20,0,ET,0.937033503151273,symmetric,20
isolet,symmetric_20,1,ET,0.945528987552115,symmetric,20
isolet,symmetric_20,2,ET,0.9417201984282706,symmetric,20
isolet,symmetric_20,3,ET,0.9578974115444392,symmetric,20
isolet,symmetric_20,4,ET,0.9464839981396824,symmetric,20
isolet,symmetric_30,0,ET,0.9317412100231912,symmetric,30
isolet,symmetric_30,1,ET,0.9351021734521398,symmetric,30
isolet,symmetric_30,2,ET,0.9399884592019956,symmetric,30
isolet,symmetric_30,3,ET,0.94850242393468,symmetric,30
isolet,symmetric_30,4,ET,0.9393698763374644,symmetric,30
isolet,symmetric_40,0,ET,0.9222230499697728,symmetric,40
isolet,symmetric_40,1,ET,0.9298442134399744,symmetric,40
isolet,symmetric_40,2,ET,0.9331220885542224,symmetric,40
isolet,symmetric_40,3,ET,0.9466332250517444,symmetric,40
isolet,symmetric_40,4,ET,0.9347846452609216,symmetric,40
pendigits,asymmetric_10,0,ET,0.9857360138260084,asymmetric,10
pendigits,asymmetric_10,1,ET,0.9911271261655464,asymmetric,10
pendigits,asymmetric_10,2,ET,0.983483732545092,asymmetric,10
pendigits,asymmetric_10,3,ET,0.9916750135912156,asymmetric,10
pendigits,asymmetric_10,4,ET,0.9827836975874088,asymmetric,10
pendigits,asymmetric_20,0,ET,0.9774432918597858,asymmetric,20
pendigits,asymmetric_20,1,ET,0.9735493477000764,asymmetric,20
pendigits,asymmetric_20,2,ET,0.965902987408201,asymmetric,20
pendigits,asymmetric_20,3,ET,0.961200981457004,asymmetric,20
pendigits,asymmetric_20,4,ET,0.9661296182997684,asymmetric,20
pendigits,asymmetric_30,0,ET,0.9066583026891288,asymmetric,30
pendigits,asymmetric_30,1,ET,0.914898973478147,asymmetric,30
pendigits,asymmetric_30,2,ET,0.8956020855037465,asymmetric,30
pendigits,asymmetric_30,3,ET,0.8984742843298212,asymmetric,30
pendigits,asymmetric_30,4,ET,0.8954926798282358,asymmetric,30
pendigits,asymmetric_40,0,ET,0.7475942201372686,asymmetric,40
pendigits,asymmetric_40,1,ET,0.7188244530098601,asymmetric,40
pendigits,asymmetric_40,2,ET,0.7466049477353531,asymmetric,40
pendigits,asymmetric_40,3,ET,0.7495004638941414,asymmetric,40
pendigits,asymmetric_40,4,ET,0.749261052881387,asymmetric,40
pendigits,clean_0,0,ET,0.9955154241662492,clean,0
pendigits,clean_0,1,ET,0.9962638949547544,clean,0
pendigits,clean_0,2,ET,0.9878888057146742,clean,0
pendigits,clean_0,3,ET,0.994625745941286,clean,0
pendigits,clean_0,4,ET,0.9894813018663118,clean,0
pendigits,pairflip_40,0,ET,0.8454654714626774,pairflip,40
pendigits,pairflip_40,1,ET,0.8299125389449917,pairflip,40
pendigits,pairflip_40,2,ET,0.8383831764891321,pairflip,40
pendigits,pairflip_40,3,ET,0.8460218167150192,pairflip,40
pendigits,pairflip_40,4,ET,0.839874885193238,pairflip,40
pendigits,symmetric_10,0,ET,0.990186212490333,symmetric,10
pendigits,symmetric_10,1,ET,0.9940560255327782,symmetric,10
pendigits,symmetric_10,2,ET,0.9857087072706248,symmetric,10
pendigits,symmetric_10,3,ET,0.9939215927642192,symmetric,10
pendigits,symmetric_10,4,ET,0.989492674105638,symmetric,10
